OBJECTID,DCH_FEA_KEY,DCH_GRPH_KEY,DCH_FEATYPE_TEXT,DCH_OWNER_NAME,DCH_PRBL_FLOW_TYPE,DCH_MATERIAL_TYPE,DCH_PIPE_SHP_TEXT,DCH_LIFECYCLE_STAT,DCH_DSTNTN_TYPE,DCH_INSPECT_FLAG,DCH_CASING_FLAG,DCH_PERF_PIPE_FLAG,DCH_LENGTH_FT_NBR,DCH_WIDTH_IN_NBR,DCH_HEIGHT_IN_NBR,DCH_UPS_ELEV_FT_NBR,DCH_DNS_ELEV_FT_NBR,DCH_INSTALL_DATE,DCH_LST_UPDT_DATE,DCH_STREAM_NAME,DCH_GSIP_NAME,SHAPE_Length
73244,8111208,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,9.07,,,,,2017/09/21 09:27:40+00,2019/12/06 00:00:00+00,,,9.06785077881305
73251,8111488,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.01,4,4,,,2018/01/08 11:39:49+00,2019/12/09 00:00:00+00,,,4.0107800904404
73252,8111491,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.93,4,4,,,2018/01/08 11:39:49+00,2019/12/09 00:00:00+00,,,2.92629764962058
73253,8111494,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,3.58,4,4,,,2018/01/08 11:39:49+00,2019/12/09 00:00:00+00,,,3.57671903445867
73254,8111497,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.16,4,4,,,2018/01/08 11:39:49+00,2019/12/09 00:00:00+00,,,9.16391393815972
73256,8111638,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,15.8,4,4,,,2018/04/27 14:26:37+00,2019/12/09 00:00:00+00,,,15.8009370429767
73259,8111855,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,32.71,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,32.709977576805
73260,8111857,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.58,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,6.58191683365383
73261,8111859,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.34,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,6.34136734786333
73262,8111860,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.84,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,4.84008342892887
73263,8111862,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.92,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,4.91624953298969
73264,8111864,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.55,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,6.54795964323926
73265,8111865,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.05,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,6.04599981142123
73266,8111868,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,32.76,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,32.7568143366219
73267,8111872,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.84,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,4.84008342892887
73268,8111873,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,32.75,6,6,,,2017/12/13 11:13:04+00,2019/12/10 00:00:00+00,,,32.7536620008482
73270,8112093,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.31,4,4,,,2017/11/28 14:40:58+00,2019/12/10 00:00:00+00,,,4.30564306178668
73276,8112303,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,13.02,4,4,,,2017/11/29 15:17:00+00,2019/12/11 00:00:00+00,,,13.021362331116
73277,8112305,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,12.98,4,4,,,2017/11/29 15:17:00+00,2019/12/11 00:00:00+00,,,12.9762275336206
73278,8112307,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,9.49,4,4,,,2017/11/29 15:17:00+00,2019/12/11 00:00:00+00,,,9.48645838008524
73279,8112309,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,8.73,4,4,,,2017/11/29 15:17:00+00,2019/12/11 00:00:00+00,,,8.73375092278976
73286,8112412,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,68.63,4,4,,,2017/11/14 10:18:08+00,2019/12/11 00:00:00+00,,,68.6293828341384
73287,8112414,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,20.41,4,4,,,2017/11/14 10:18:08+00,2019/12/11 00:00:00+00,,,20.4112864641757
73291,8112521,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,10.95,4,4,,,2017/11/14 10:18:08+00,2019/12/11 00:00:00+00,,,10.9487299267992
73292,8112524,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.18,4,4,,,2017/11/14 10:18:08+00,2019/12/11 00:00:00+00,,,11.1775916921013
73293,8112527,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,10.97,4,4,,,2017/11/14 10:18:08+00,2019/12/11 00:00:00+00,,,10.9716306776096
73319,8112704,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,24.11,4,4,,,2017/10/23 14:40:58+00,2019/12/11 00:00:00+00,,,24.1144758592597
73321,8112784,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,19.04,4,4,,,2018/10/04 13:55:58+00,2019/12/20 00:00:00+00,,,19.0375482698027
73330,8113049,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,12.2,4,4,,,2018/10/22 08:20:32+00,2019/12/12 00:00:00+00,,,12.1959456487217
73331,8113051,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,21.75,4,4,,,2018/10/22 08:20:32+00,2019/12/12 00:00:00+00,,,21.7464269187692
73332,8113053,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,23.6,4,4,,,2018/10/22 08:20:32+00,2019/12/12 00:00:00+00,,,23.6050252473366
73337,8113184,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,24.5,4,4,,,2018/02/07 12:48:18+00,2019/12/12 00:00:00+00,,,24.5044017167696
73338,8113187,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,18.67,4,4,,,2018/02/07 12:48:18+00,2019/12/12 00:00:00+00,,,18.6657390840496
73339,8113190,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.15,4,4,,,2018/02/07 12:48:18+00,2019/12/12 00:00:00+00,,,7.15241639306101
73340,8113193,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,3.07,4,4,,,2018/02/07 12:48:18+00,2019/12/12 00:00:00+00,,,3.06775574986599
73345,8113336,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,24.9,4,4,,,2018/02/13 12:48:18+00,2019/12/12 00:00:00+00,,,24.9012808883579
73356,8113515,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.15,4,4,,,2018/09/25 15:09:31+00,2019/12/13 00:00:00+00,,,4.15415808522849
73357,8113517,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,20.9,4,4,,,2018/09/25 15:09:31+00,2019/12/13 00:00:00+00,,,20.9033299859006
73358,8113519,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.37,4,4,,,2018/09/25 15:09:31+00,2019/12/13 00:00:00+00,,,7.37381039426336
73363,8113634,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,10.37,4,4,,,2018/08/15 14:40:58+00,2019/12/13 00:00:00+00,,,10.3701922553205
73364,8113636,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.68,4,4,,,2018/08/15 14:40:58+00,2019/12/13 00:00:00+00,,,7.67593591017371
73367,8113641,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.91,4,4,,,2018/08/15 14:40:58+00,2019/12/13 00:00:00+00,,,11.9118096316089
73375,8113761,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,25.93,4,4,,,2018/01/22 14:40:38+00,2019/12/17 00:00:00+00,,,25.9305501467611
73376,8113764,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,12.92,4,4,,,2018/01/22 14:40:38+00,2019/12/17 00:00:00+00,,,12.9189688812643
73380,8113782,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,7.24,4,4,,,2018/01/22 14:40:38+00,2019/12/17 00:00:00+00,,,7.24338982140698
73386,8113818,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.51,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,9.51296165978364
73387,8113820,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,3.67,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,3.66811241199911
73388,8113823,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.17,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,9.16915047203725
73389,8113825,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.81,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,7.81254400312901
73390,8113826,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,12.58,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,12.5779082026628
73391,8113828,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,13.82,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,13.816102402594
73392,8113830,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.71,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,7.70835201442242
73393,8113831,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.82,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,11.817636779664
73394,8113832,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.39,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,11.3890757028792
73395,8113833,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.39,4,4,,,2017/11/09 14:40:58+00,2019/12/16 00:00:00+00,,,11.3901875103669
73407,8114000,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,9.78,4,4,,,2018/10/07 08:50:30+00,2019/12/16 00:00:00+00,,,9.77808046580715
73408,8114002,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,12.11,4,4,,,2018/10/07 08:50:30+00,2019/12/16 00:00:00+00,,,12.1071737379094
73410,8114016,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,16.35,4,4,,,2019/10/18 13:46:16+00,2019/12/16 00:00:00+00,,,16.3499483364743
73421,8114230,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,6.23,4,4,,,2018/02/07 11:52:41+00,2019/12/17 00:00:00+00,,,6.22975380991916
73422,8114253,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,21.69,4,4,,,2018/02/06 14:40:38+00,2019/12/17 00:00:00+00,,,21.6881169864592
73428,8114279,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,2.69,4,4,,,2018/01/22 14:40:38+00,2019/12/17 00:00:00+00,,,2.6851313031966
73429,8114339,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,21.05,4,4,,,2018/01/10 08:15:03+00,2019/12/17 00:00:00+00,,,21.0513689550565
73431,8114453,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.98,4,4,,,2018/02/14 14:40:58+00,2019/12/18 00:00:00+00,,,8.98011297199248
73433,8114481,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.99,4,4,,,2018/01/22 08:57:48+00,2019/12/18 00:00:00+00,,,11.9914340447178
73438,8114626,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,19.18,,,,,2018/02/01 11:05:33+00,2019/12/18 00:00:00+00,,,19.182370893462
73439,8114628,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,19.26,,,,,2018/02/01 11:05:33+00,2019/12/18 00:00:00+00,,,19.2603807987429
73441,8114657,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,7.77,,,,,2016/10/12 08:57:48+00,2019/12/18 00:00:00+00,,,7.77381459707005
73442,8114658,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,13.27,,,,,2016/10/12 08:57:48+00,2019/12/18 00:00:00+00,,,13.2687482918108
73445,8114731,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,8.5,,,,,2018/02/13 08:57:48+00,2019/12/18 00:00:00+00,,,8.50288790719735
73446,8114787,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,9.86,,,,,2018/02/13 08:57:48+00,2019/12/18 00:00:00+00,,,9.86105629292094
73452,8114886,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,15.33,4,4,,,2017/09/12 08:57:48+00,2019/12/18 00:00:00+00,,,15.3267107918012
73453,8114887,0,Rain Garden,Private,Drainage,Vegetation,Flat,Connected,,Y,N,N,4.55,,,,,2018/02/08 14:09:41+00,2019/12/18 00:00:00+00,,,4.55315356199065
73454,8114915,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.19,,,,,2018/02/13 10:32:45+00,2019/12/20 00:00:00+00,,,8.19173531922938
73455,8114922,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,10.98,4,4,,,2018/07/30 13:19:39+00,2019/12/19 00:00:00+00,,,10.9805133755913
73456,8114924,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,9.31,4,4,,,2018/07/30 13:19:39+00,2019/12/19 00:00:00+00,,,9.30651029923307
73457,8114926,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,8.05,4,4,,,2018/07/30 13:19:39+00,2019/12/19 00:00:00+00,,,8.05242721025717
73458,8114953,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,15.71,4,4,,,2018/09/28 11:33:43+00,2019/12/19 00:00:00+00,,,15.7110924359625
73461,8114984,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,13.68,4,4,,,2018/12/20 08:57:48+00,2019/12/19 00:00:00+00,,,13.6848909101183
73462,8114986,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,12.5,4,4,,,2018/12/20 08:57:48+00,2019/12/19 00:00:00+00,,,12.4959428891158
73463,8114988,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,12.42,4,4,,,2018/12/20 08:57:48+00,2019/12/19 00:00:00+00,,,12.4242722021189
73471,8115051,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,12.96,4,4,,,2019/10/18 13:46:16+00,2019/12/19 00:00:00+00,,,12.9584502255575
73476,8115151,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.28,4,4,,,2018/01/25 08:57:48+00,2019/12/20 00:00:00+00,,,5.28193621842379
73477,8115153,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.8,4,4,,,2018/01/25 08:57:48+00,2019/12/20 00:00:00+00,,,6.80292734824354
73478,8115155,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,16.65,4,4,,,2018/01/25 08:57:48+00,2019/12/20 00:00:00+00,,,16.6537062976392
73483,8115209,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,37.8,4,4,,,2017/12/15 11:14:15+00,2019/12/20 00:00:00+00,,,37.7970928475617
73487,8115246,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,8.63,4,4,,,2019/12/06 13:43:33+00,2019/12/20 00:00:00+00,,,8.63466888547426
73488,8115264,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,8.59,4,4,,,2019/12/06 13:43:33+00,2019/12/20 00:00:00+00,,,8.59096477977097
73489,8115266,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Rectangular,Connected,,Y,N,Y,11.81,4,4,,,2019/12/06 13:43:33+00,2019/12/20 00:00:00+00,,,11.8064430824836
73497,8115355,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,25.99,4,4,,,2017/12/19 11:14:15+00,2020/12/28 00:00:00+00,,,25.9861946763248
73498,8115357,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,45.81,4,4,,,2017/12/19 11:14:15+00,2020/12/28 00:00:00+00,,,45.8145889129028
73499,8115402,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,Y,10.73,4,4,,,2018/02/28 10:32:45+00,2019/12/27 00:00:00+00,,,10.7311381909316
73501,8115408,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,11.48,4,4,,,2018/02/28 10:32:45+00,2019/12/20 00:00:00+00,,,11.483770471287
73502,8115447,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.46,4,4,,,2017/12/12 11:14:15+00,2019/12/20 00:00:00+00,,,9.45852419217059
73508,8115519,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,4.47,,,,,2018/12/04 11:14:15+00,2019/12/20 00:00:00+00,,,4.47310625452268
73510,8115623,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,13.87,4,4,,,2018/03/05 10:32:45+00,2019/12/23 00:00:00+00,,,13.8662478201958
73517,8115692,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,8.06,4,4,,,2018/03/06 10:32:45+00,2019/12/23 00:00:00+00,,,8.06292397987928
73519,8115747,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,7.94,4,4,,,2018/03/28 10:32:45+00,2019/12/23 00:00:00+00,,,7.93927691084637
73526,8115945,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,12.91,4,4,,,2018/04/04 10:32:45+00,2019/12/24 00:00:00+00,,,12.9071601268157
73530,8116226,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.96,4,4,,,2018/03/07 11:14:15+00,2019/12/26 00:00:00+00,,,8.96264617307922
73537,8116279,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,46.14,4,4,,,2018/03/19 11:14:15+00,2019/12/26 00:00:00+00,,,46.1449360486651
73538,8116281,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.33,4,4,,,2018/03/19 11:14:15+00,2019/12/26 00:00:00+00,,,8.33376454824028
73539,8116283,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.73,4,4,,,2018/03/19 11:14:15+00,2019/12/26 00:00:00+00,,,9.72964567325216
73545,8116338,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.72,4,4,,,2018/03/05 11:14:15+00,2019/12/26 00:00:00+00,,,9.71866661692975
73546,8116375,0,Rain Garden,Private,Drainage,Vegetation,Circular,Connected,,Y,N,N,7.99,4,4,,,2018/02/16 11:24:22+00,2020/01/16 00:00:00+00,,,7.98814883979715
73557,8116648,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,10.37,,,,,2018/04/17 09:00:11+00,2019/12/27 00:00:00+00,,,10.3722251031755
73558,8116650,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,10.25,,,,,2018/04/17 09:00:11+00,2019/12/27 00:00:00+00,,,10.2506380340021
73561,8116703,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,15.6,4,4,,,2018/04/04 10:32:45+00,2019/12/27 00:00:00+00,,,15.6014859574476
73564,8116712,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,18.77,4,4,,,2018/04/04 10:32:45+00,2019/12/27 00:00:00+00,,,18.7705130912356
73566,8116733,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,4.54,,,,,2018/04/04 10:32:45+00,2019/12/27 00:00:00+00,,,4.53920846300717
73567,8116735,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,5.06,,,,,2018/04/04 10:32:45+00,2019/12/27 00:00:00+00,,,5.06438781019615
73568,8116737,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,4.78,,,,,2018/04/04 10:32:45+00,2019/12/27 00:00:00+00,,,4.77785512548721
73569,8116744,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,10.03,,,,,2018/04/04 10:32:45+00,2019/12/27 00:00:00+00,,,10.0309705012131
73574,8116809,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,12.56,4,4,,,2018/01/11 13:48:20+00,2019/12/27 00:00:00+00,,,12.5629663799823
73587,8117042,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.71,4,4,,,2019/03/08 11:39:32+00,2019/12/30 00:00:00+00,,,9.7065973097008
73588,8117044,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.94,4,4,,,2019/03/08 11:39:32+00,2019/12/30 00:00:00+00,,,9.9406430824532
73589,8117047,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.4,4,4,,,2019/03/08 11:39:32+00,2019/12/30 00:00:00+00,,,9.40150819565851
73590,8117049,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.72,4,4,,,2019/03/08 11:39:32+00,2019/12/30 00:00:00+00,,,9.72066066626286
73591,8117051,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.79,4,4,,,2019/03/08 11:39:32+00,2019/12/30 00:00:00+00,,,9.79328399308567
73597,8117270,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.87,4,4,,,2017/11/20 11:39:32+00,2019/12/30 00:00:00+00,,,5.86540892271267
73598,8117272,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.63,4,4,,,2017/11/20 11:39:32+00,2020/01/02 00:00:00+00,,,6.62512709467281
73600,8117280,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.16,4,4,,,2017/11/20 11:39:32+00,2020/01/02 00:00:00+00,,,9.16188112702911
73601,8117286,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.92,4,4,,,2017/11/20 11:39:32+00,2020/01/02 00:00:00+00,,,11.9183126399734
73602,8117288,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.32,4,4,,,2017/11/20 11:39:32+00,2020/01/02 00:00:00+00,,,11.3194272440118
73603,8117292,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.81,4,4,,,2017/11/20 11:39:32+00,2019/12/30 00:00:00+00,,,9.81079831406291
73604,8117294,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,38.26,,,,,2018/04/13 09:00:11+00,2019/12/30 00:00:00+00,,,38.2588511991627
73607,8117305,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,4.02,4,4,,,2018/04/13 09:00:11+00,2019/12/30 00:00:00+00,,,4.01840934179377
73608,8117307,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,3.94,4,4,,,2018/04/13 09:00:11+00,2019/12/30 00:00:00+00,,,3.93842688076313
73609,8117309,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,3.97,4,4,,,2018/04/13 09:00:11+00,2019/12/30 00:00:00+00,,,3.97041376778323
73610,8117311,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,7.13,4,4,,,2018/04/13 09:00:11+00,2019/12/30 00:00:00+00,,,7.13487660743331
73611,8117313,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,7.08,4,4,,,2018/04/13 09:00:11+00,2019/12/30 00:00:00+00,,,7.07937975802268
73619,8117523,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.18,4,4,,,2017/11/20 11:39:32+00,2020/01/02 00:00:00+00,,,8.17774002411814
73631,8117659,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.79,4,4,,,2019/02/17 11:39:32+00,2020/01/02 00:00:00+00,,,9.78854394022876
73632,8117669,0,Rain Garden,Private,Drainage,Vegetation,Rectangular,Connected,,Y,N,N,17.97,,,,,2018/03/14 09:11:44+00,2020/01/16 00:00:00+00,,,17.9740227591632
73633,8117730,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.2,4,4,,,2018/12/19 11:39:32+00,2020/01/02 00:00:00+00,,,11.2041208514449
